step,lr,train_loss
15850,4.488397e-05,1.764521
15900,4.429613e-05,1.829710
15950,4.371947e-05,1.906162
16000,4.315407e-05,1.865374
16050,4.259996e-05,1.861810
16100,4.205720e-05,1.854208
16150,4.152585e-05,1.883708
16200,4.100595e-05,1.868570
16250,4.049755e-05,1.830411
16300,4.000069e-05,1.823637
16350,3.951543e-05,1.773353
16400,3.904181e-05,1.814667
16450,3.857986e-05,1.866405
16500,3.812964e-05,1.733695
16550,3.769119e-05,1.753350
16600,3.726454e-05,1.792991
16650,3.684974e-05,1.798363
16700,3.644683e-05,1.825355
16750,3.605584e-05,1.812314
16800,3.567680e-05,1.868832
16850,3.530976e-05,1.769011
16900,3.495475e-05,1.811919
16950,3.461180e-05,1.781375
17000,3.428094e-05,1.847464
17050,3.396220e-05,1.807915
17100,3.365562e-05,1.792564
17150,3.336122e-05,1.867155
17200,3.307902e-05,1.794776
17250,3.280906e-05,1.759984
17300,3.255136e-05,1.767152
17350,3.230594e-05,1.731855
17400,3.207283e-05,1.840880
17450,3.185205e-05,1.853259
17500,3.164362e-05,1.847196
17550,3.144755e-05,1.845117
17600,3.126387e-05,1.818870
17650,3.109259e-05,1.843935
17700,3.093373e-05,1.787251
17750,3.078731e-05,1.856762
17800,3.065333e-05,1.774134
17850,3.053181e-05,1.848070
17900,3.042277e-05,1.796916
17950,3.032620e-05,1.839262
18000,3.024212e-05,1.878309
18050,3.017054e-05,1.749948
18100,3.011147e-05,1.723585
18150,3.006490e-05,1.775531
18200,3.003085e-05,1.734788
18250,3.000932e-05,1.816247
18300,3.000030e-05,1.784486
