step,lr,train_loss
3400,2.951217e-04,2.199444
3450,2.947694e-04,2.166346
3500,2.944050e-04,2.187855
3550,2.940286e-04,2.130606
3600,2.936402e-04,2.256595
3650,2.932399e-04,2.190482
3700,2.928277e-04,2.154075
3750,2.924037e-04,2.087777
3800,2.919678e-04,2.158936
3850,2.915202e-04,2.111597
3900,2.910608e-04,2.048421
3950,2.905898e-04,2.142638
4000,2.901071e-04,2.065128
4050,2.896128e-04,2.096892
4100,2.891069e-04,2.065764
4150,2.885895e-04,1.983226
4200,2.880607e-04,2.150677
4250,2.875204e-04,2.052168
4300,2.869688e-04,2.052982
4350,2.864059e-04,2.054265
4400,2.858317e-04,2.015270
4450,2.852463e-04,2.072615
4500,2.846498e-04,2.033611
4550,2.840421e-04,2.106607
4600,2.834235e-04,2.006974
4650,2.827938e-04,1.972174
4700,2.821532e-04,2.064886
4750,2.815018e-04,1.993514
4800,2.808395e-04,1.976748
4850,2.801665e-04,2.032464
4900,2.794828e-04,1.958531
4950,2.787885e-04,2.013403
5000,2.780837e-04,1.933536
5050,2.773683e-04,1.972095
5100,2.766426e-04,1.973331
5150,2.759065e-04,1.990597
5200,2.751601e-04,1.969294
5250,2.744035e-04,1.983810
5300,2.736367e-04,1.904758
5350,2.728599e-04,1.990055
5400,2.720730e-04,1.985568
5450,2.712762e-04,1.964317
5500,2.704696e-04,1.890149
5550,2.696532e-04,2.009241
5600,2.688271e-04,1.966256
5650,2.679914e-04,1.984474
5700,2.671461e-04,1.941302
5750,2.662913e-04,1.926607
5800,2.654271e-04,1.914996
5850,2.645537e-04,1.950284
5900,2.636710e-04,2.077616
5950,2.627791e-04,1.933321
6000,2.618782e-04,1.919951
6050,2.609683e-04,2.049660
6100,2.600495e-04,1.897408
6150,2.591218e-04,1.899955
6200,2.581855e-04,1.965501
6250,2.572405e-04,1.856620
6300,2.562869e-04,1.964697
6350,2.553249e-04,1.999509
6400,2.543545e-04,1.946469
6450,2.533758e-04,1.913562
6500,2.523889e-04,1.880211
6550,2.513940e-04,1.902544
6600,2.503910e-04,1.839338
6650,2.493801e-04,1.961296
6700,2.483613e-04,1.899751
6750,2.473348e-04,1.887623
6800,2.463007e-04,1.898948
6850,2.452591e-04,1.830494
6900,2.442100e-04,1.855830
6950,2.431536e-04,1.823040
7000,2.420899e-04,1.952170
7050,2.410190e-04,1.860556
7100,2.399412e-04,1.862126
7150,2.388563e-04,1.768358
7200,2.377646e-04,1.851388
7250,2.366662e-04,1.986427
7300,2.355611e-04,1.834393
7350,2.344495e-04,1.849843
7400,2.333315e-04,1.916371
7450,2.322071e-04,1.839144
7500,2.310764e-04,1.853161
7550,2.299397e-04,1.797156
7600,2.287969e-04,1.840917
7650,2.276482e-04,1.792791
7700,2.264937e-04,1.802027
7750,2.253334e-04,1.894530
7800,2.241676e-04,1.847536
7850,2.229963e-04,1.826011
7900,2.218197e-04,1.862243
7950,2.206377e-04,1.825737
8000,2.194506e-04,1.883785
8050,2.182585e-04,1.797658
8100,2.170614e-04,1.850141
8150,2.158595e-04,1.783527
8200,2.146528e-04,1.764209
8250,2.134416e-04,1.912977
8300,2.122258e-04,1.848189
8350,2.110057e-04,1.842939
8400,2.097813e-04,1.817218
8450,2.085528e-04,1.881897
8500,2.073202e-04,1.829242
8550,2.060837e-04,1.856277
8600,2.048434e-04,1.812654
8650,2.035994e-04,1.820840
8700,2.023518e-04,1.797130
8750,2.011008e-04,1.788871
8800,1.998464e-04,1.874322
8850,1.985887e-04,1.765619
8900,1.973280e-04,1.774900
8950,1.960643e-04,1.836055
9000,1.947976e-04,1.753112
9050,1.935283e-04,1.876270
9100,1.922562e-04,1.883736
9150,1.909817e-04,1.852751
9200,1.897047e-04,1.877263
9250,1.884254e-04,1.758466
9300,1.871440e-04,1.757300
9350,1.858605e-04,1.919157
9400,1.845751e-04,1.735495
9450,1.832879e-04,1.804245
9500,1.819989e-04,1.793229
9550,1.807084e-04,1.730545
9600,1.794164e-04,1.763113
9650,1.781231e-04,1.744208
9700,1.768286e-04,1.798029
9750,1.755330e-04,1.688041
9800,1.742364e-04,1.705461
9850,1.729390e-04,1.827391
9900,1.716408e-04,1.717752
9950,1.703420e-04,1.716457
10000,1.690427e-04,1.808134
10050,1.677430e-04,1.800139
10100,1.664431e-04,1.806942
10150,1.651430e-04,1.753670
10200,1.638429e-04,1.773417
10250,1.625430e-04,1.718045
10300,1.612432e-04,1.700697
10350,1.599438e-04,1.770949
10400,1.586449e-04,1.766418
10450,1.573466e-04,1.712546
10500,1.560490e-04,1.791936
10550,1.547522e-04,1.705093
10600,1.534563e-04,1.712190
10650,1.521616e-04,1.677496
10700,1.508680e-04,1.726202
10750,1.495757e-04,1.761271
10800,1.482849e-04,1.788595
10850,1.469956e-04,1.743570
10900,1.457079e-04,1.710943
10950,1.444221e-04,1.741610
11000,1.431382e-04,1.808299
11050,1.418563e-04,1.746332
11100,1.405766e-04,1.761849
11150,1.392991e-04,1.777037
11200,1.380240e-04,1.708954
11250,1.367514e-04,1.730816
11300,1.354814e-04,1.705004
11350,1.342142e-04,1.799448
11400,1.329498e-04,1.745572
11450,1.316884e-04,1.703323
11500,1.304300e-04,1.731627
11550,1.291749e-04,1.642524
11600,1.279231e-04,1.748716
11650,1.266748e-04,1.798515
11700,1.254300e-04,1.751811
11750,1.241888e-04,1.730944
11800,1.229515e-04,1.773964
11850,1.217180e-04,1.744525
11900,1.204886e-04,1.704330
11950,1.192633e-04,1.711101
12000,1.180422e-04,1.692008
12050,1.168255e-04,1.735018
12100,1.156133e-04,1.740763
12150,1.144056e-04,1.752645
12200,1.132026e-04,1.713964
12250,1.120045e-04,1.740677
12300,1.108112e-04,1.760309
12350,1.096230e-04,1.706269
12400,1.084399e-04,1.686825
12450,1.072621e-04,1.706068
12500,1.060896e-04,1.646393
12550,1.049226e-04,1.658222
12600,1.037611e-04,1.769279
12650,1.026053e-04,1.772288
12700,1.014553e-04,1.745899
12750,1.003112e-04,1.698507
12800,9.917315e-05,1.747315
12850,9.804116e-05,1.605791
12900,9.691538e-05,1.737831
12950,9.579591e-05,1.743248
13000,9.468286e-05,1.709041
13050,9.357633e-05,1.664028
13100,9.247643e-05,1.750576
13150,9.138326e-05,1.667675
13200,9.029691e-05,1.668594
13250,8.921748e-05,1.608314
13300,8.814509e-05,1.712584
13350,8.707983e-05,1.693314
13400,8.602179e-05,1.610510
13450,8.497107e-05,1.717230
13500,8.392778e-05,1.647293
13550,8.289201e-05,1.672619
13600,8.186385e-05,1.682091
13650,8.084340e-05,1.744831
13700,7.983075e-05,1.685060
13750,7.882601e-05,1.672076
13800,7.782926e-05,1.667081
13850,7.684059e-05,1.688371
13900,7.586009e-05,1.710795
13950,7.488787e-05,1.661532
14000,7.392400e-05,1.684842
14050,7.296858e-05,1.704784
14100,7.202169e-05,1.646371
14150,7.108343e-05,1.696996
14200,7.015387e-05,1.731997
14250,6.923312e-05,1.709141
14300,6.832124e-05,1.681759
14350,6.741833e-05,1.603221
14400,6.652447e-05,1.645714
14450,6.563974e-05,1.626761
14500,6.476423e-05,1.684025
14550,6.389801e-05,1.714174
14600,6.304117e-05,1.706192
14650,6.219379e-05,1.607081
14700,6.135594e-05,1.706605
14750,6.052770e-05,1.671916
14800,5.970915e-05,1.672084
14850,5.890037e-05,1.695854
14900,5.810142e-05,1.667079
14950,5.731239e-05,1.683744
15000,5.653335e-05,1.658765
15050,5.576437e-05,1.675955
15100,5.500552e-05,1.636297
15150,5.425686e-05,1.675580
15200,5.351848e-05,1.671581
15250,5.279044e-05,1.669316
15300,5.207280e-05,1.736772
15350,5.136564e-05,1.627810
15400,5.066902e-05,1.664979
15450,4.998300e-05,1.629789
15500,4.930764e-05,1.708734
15550,4.864302e-05,1.715614
15600,4.798919e-05,1.711291
15650,4.734620e-05,1.596523
15700,4.671413e-05,1.680264
15750,4.609303e-05,1.623564
15800,4.548296e-05,1.645211
15850,4.488397e-05,1.610276
15900,4.429613e-05,1.740499
15950,4.371947e-05,1.743733
16000,4.315407e-05,1.652008
16050,4.259996e-05,1.692178
16100,4.205720e-05,1.624033
16150,4.152585e-05,1.703159
16200,4.100595e-05,1.651563
16250,4.049755e-05,1.638343
16300,4.000069e-05,1.680569
16350,3.951543e-05,1.601644
16400,3.904181e-05,1.661922
16450,3.857986e-05,1.635869
16500,3.812964e-05,1.642653
16550,3.769119e-05,1.686401
16600,3.726454e-05,1.626456
16650,3.684974e-05,1.592994
16700,3.644683e-05,1.706266
16750,3.605584e-05,1.624628
16800,3.567680e-05,1.665503
16850,3.530976e-05,1.625903
16900,3.495475e-05,1.625018
16950,3.461180e-05,1.641204
17000,3.428094e-05,1.646950
17050,3.396220e-05,1.695202
17100,3.365562e-05,1.628850
17150,3.336122e-05,1.627897
17200,3.307902e-05,1.690421
17250,3.280906e-05,1.614009
17300,3.255136e-05,1.685793
17350,3.230594e-05,1.684904
17400,3.207283e-05,1.625768
17450,3.185205e-05,1.758958
17500,3.164362e-05,1.690115
17550,3.144755e-05,1.662630
17600,3.126387e-05,1.668933
17650,3.109259e-05,1.637101
17700,3.093373e-05,1.671259
17750,3.078731e-05,1.578390
17800,3.065333e-05,1.619041
17850,3.053181e-05,1.675348
17900,3.042277e-05,1.698300
17950,3.032620e-05,1.604707
18000,3.024212e-05,1.635577
18050,3.017054e-05,1.756674
18100,3.011147e-05,1.651189
18150,3.006490e-05,1.604521
18200,3.003085e-05,1.649789
18250,3.000932e-05,1.649493
18300,3.000030e-05,1.667364
