step,lr,train_loss
8900,1.973280e-04,1.794339
8950,1.960643e-04,1.748281
9000,1.947976e-04,1.724527
9050,1.935283e-04,1.698161
9100,1.922562e-04,1.777788
9150,1.909817e-04,1.752275
9200,1.897047e-04,1.726379
9250,1.884254e-04,1.780315
9300,1.871440e-04,1.749745
9350,1.858605e-04,1.796250
9400,1.845751e-04,1.753926
9450,1.832879e-04,1.741622
9500,1.819989e-04,1.841294
9550,1.807084e-04,1.699636
9600,1.794164e-04,1.738606
9650,1.781231e-04,1.822622
9700,1.768286e-04,1.741193
9750,1.755330e-04,1.772792
9800,1.742364e-04,1.747903
9850,1.729390e-04,1.729328
9900,1.716408e-04,1.729351
9950,1.703420e-04,1.680960
10000,1.690427e-04,1.705204
10050,1.677430e-04,1.745198
10100,1.664431e-04,1.781965
10150,1.651430e-04,1.711633
10200,1.638429e-04,1.745921
10250,1.625430e-04,1.734714
10300,1.612432e-04,1.745341
10350,1.599438e-04,1.676726
10400,1.586449e-04,1.713118
10450,1.573466e-04,1.702186
10500,1.560490e-04,1.762537
10550,1.547522e-04,1.755903
10600,1.534563e-04,1.674839
10650,1.521616e-04,1.703474
10700,1.508680e-04,1.643834
10750,1.495757e-04,1.717350
10800,1.482849e-04,1.783089
10850,1.469956e-04,1.677418
10900,1.457079e-04,1.743394
10950,1.444221e-04,1.667851
11000,1.431382e-04,1.797163
11050,1.418563e-04,1.672178
11100,1.405766e-04,1.628302
11150,1.392991e-04,1.713187
11200,1.380240e-04,1.733784
11250,1.367514e-04,1.762196
11300,1.354814e-04,1.655113
11350,1.342142e-04,1.777243
11400,1.329498e-04,1.722354
11450,1.316884e-04,1.720209
11500,1.304300e-04,1.706256
11550,1.291749e-04,1.734669
11600,1.279231e-04,1.753307
11650,1.266748e-04,1.682371
11700,1.254300e-04,1.681555
11750,1.241888e-04,1.599412
11800,1.229515e-04,1.626102
11850,1.217180e-04,1.686170
11900,1.204886e-04,1.683900
11950,1.192633e-04,1.733666
12000,1.180422e-04,1.663495
12050,1.168255e-04,1.679434
12100,1.156133e-04,1.741634
12150,1.144056e-04,1.717036
12200,1.132026e-04,1.726511
12250,1.120045e-04,1.604669
12300,1.108112e-04,1.629620
12350,1.096230e-04,1.738545
12400,1.084399e-04,1.578672
12450,1.072621e-04,1.696381
12500,1.060896e-04,1.648548
12550,1.049226e-04,1.698351
12600,1.037611e-04,1.643014
12650,1.026053e-04,1.700662
12700,1.014553e-04,1.628237
12750,1.003112e-04,1.704688
12800,9.917315e-05,1.688604
12850,9.804116e-05,1.661814
12900,9.691538e-05,1.630270
12950,9.579591e-05,1.625085
13000,9.468286e-05,1.649991
13050,9.357633e-05,1.668342
13100,9.247643e-05,1.656304
13150,9.138326e-05,1.677424
13200,9.029691e-05,1.710957
13250,8.921748e-05,1.675349
13300,8.814509e-05,1.662896
13350,8.707983e-05,1.653325
13400,8.602179e-05,1.630699
13450,8.497107e-05,1.685739
13500,8.392778e-05,1.683803
13550,8.289201e-05,1.667277
13600,8.186385e-05,1.678656
13650,8.084340e-05,1.620092
13700,7.983075e-05,1.634157
13750,7.882601e-05,1.661401
13800,7.782926e-05,1.710435
13850,7.684059e-05,1.609872
13900,7.586009e-05,1.671432
13950,7.488787e-05,1.686195
14000,7.392400e-05,1.595198
14050,7.296858e-05,1.701106
14100,7.202169e-05,1.653371
14150,7.108343e-05,1.628464
14200,7.015387e-05,1.752207
14250,6.923312e-05,1.726634
14300,6.832124e-05,1.676576
14350,6.741833e-05,1.669176
14400,6.652447e-05,1.643209
14450,6.563974e-05,1.654732
14500,6.476423e-05,1.638113
14550,6.389801e-05,1.593927
14600,6.304117e-05,1.549237
14650,6.219379e-05,1.733665
14700,6.135594e-05,1.687618
14750,6.052770e-05,1.716540
14800,5.970915e-05,1.696778
14850,5.890037e-05,1.591806
14900,5.810142e-05,1.575648
14950,5.731239e-05,1.631004
15000,5.653335e-05,1.686333
15050,5.576437e-05,1.681135
15100,5.500552e-05,1.630592
15150,5.425686e-05,1.681456
15200,5.351848e-05,1.629063
15250,5.279044e-05,1.735917
15300,5.207280e-05,1.623548
15350,5.136564e-05,1.695865
15400,5.066902e-05,1.716805
15450,4.998300e-05,1.632006
15500,4.930764e-05,1.581002
15550,4.864302e-05,1.624516
15600,4.798919e-05,1.675538
15650,4.734620e-05,1.656767
15700,4.671413e-05,1.670614
15750,4.609303e-05,1.596026
15800,4.548296e-05,1.684159
15850,4.488397e-05,1.600298
15900,4.429613e-05,1.656223
15950,4.371947e-05,1.733396
16000,4.315407e-05,1.679662
16050,4.259996e-05,1.696040
16100,4.205720e-05,1.692735
16150,4.152585e-05,1.707625
16200,4.100595e-05,1.685900
16250,4.049755e-05,1.658817
16300,4.000069e-05,1.650128
16350,3.951543e-05,1.602511
16400,3.904181e-05,1.646362
16450,3.857986e-05,1.694731
16500,3.812964e-05,1.562787
16550,3.769119e-05,1.587851
16600,3.726454e-05,1.630106
16650,3.684974e-05,1.629148
16700,3.644683e-05,1.653640
16750,3.605584e-05,1.643708
16800,3.567680e-05,1.693880
16850,3.530976e-05,1.608800
16900,3.495475e-05,1.652688
16950,3.461180e-05,1.621052
17000,3.428094e-05,1.677442
17050,3.396220e-05,1.637862
17100,3.365562e-05,1.625060
17150,3.336122e-05,1.701402
17200,3.307902e-05,1.640456
17250,3.280906e-05,1.600934
17300,3.255136e-05,1.608780
17350,3.230594e-05,1.568454
17400,3.207283e-05,1.676111
17450,3.185205e-05,1.678145
17500,3.164362e-05,1.677656
17550,3.144755e-05,1.671972
17600,3.126387e-05,1.656610
17650,3.109259e-05,1.681234
17700,3.093373e-05,1.616580
17750,3.078731e-05,1.683338
17800,3.065333e-05,1.611499
17850,3.053181e-05,1.683505
17900,3.042277e-05,1.632478
17950,3.032620e-05,1.682716
18000,3.024212e-05,1.687405
18050,3.017054e-05,1.583456
18100,3.011147e-05,1.537035
18150,3.006490e-05,1.615978
18200,3.003085e-05,1.568302
18250,3.000932e-05,1.648354
18300,3.000030e-05,1.615157
