step,lr,train_loss
4300,2.869688e-04,2.014306
4350,2.864059e-04,2.010026
4400,2.858317e-04,1.968111
4450,2.852463e-04,2.031901
4500,2.846498e-04,1.980275
4550,2.840421e-04,2.061903
4600,2.834235e-04,1.966859
4650,2.827938e-04,1.929206
4700,2.821532e-04,2.026307
4750,2.815018e-04,1.950085
4800,2.808395e-04,1.928510
4850,2.801665e-04,1.979055
4900,2.794828e-04,1.917842
4950,2.787885e-04,1.970409
5000,2.780837e-04,1.902537
5050,2.773683e-04,1.933576
5100,2.766426e-04,1.929162
5150,2.759065e-04,1.953359
5200,2.751601e-04,1.929003
5250,2.744035e-04,1.949350
5300,2.736367e-04,1.858085
5350,2.728599e-04,1.955678
5400,2.720730e-04,1.947034
5450,2.712762e-04,1.924079
5500,2.704696e-04,1.854944
5550,2.696532e-04,1.966712
5600,2.688271e-04,1.930081
5650,2.679914e-04,1.948535
5700,2.671461e-04,1.913959
5750,2.662913e-04,1.890385
5800,2.654271e-04,1.876379
5850,2.645537e-04,1.915535
5900,2.636710e-04,2.038473
5950,2.627791e-04,1.892084
6000,2.618782e-04,1.890137
6050,2.609683e-04,2.007458
6100,2.600495e-04,1.862931
6150,2.591218e-04,1.862451
6200,2.581855e-04,1.919461
6250,2.572405e-04,1.825964
6300,2.562869e-04,1.930965
6350,2.553249e-04,1.953026
6400,2.543545e-04,1.900825
6450,2.533758e-04,1.879035
6500,2.523889e-04,1.844904
6550,2.513940e-04,1.874111
6600,2.503910e-04,1.806052
6650,2.493801e-04,1.920649
6700,2.483613e-04,1.870881
6750,2.473348e-04,1.856691
6800,2.463007e-04,1.866051
6850,2.452591e-04,1.801116
6900,2.442100e-04,1.820603
6950,2.431536e-04,1.790304
7000,2.420899e-04,1.917671
7050,2.410190e-04,1.828646
7100,2.399412e-04,1.815165
7150,2.388563e-04,1.737261
7200,2.377646e-04,1.816296
7250,2.366662e-04,1.947901
7300,2.355611e-04,1.808931
7350,2.344495e-04,1.828725
7400,2.333315e-04,1.879881
7450,2.322071e-04,1.812039
7500,2.310764e-04,1.810137
7550,2.299397e-04,1.762919
7600,2.287969e-04,1.799964
7650,2.276482e-04,1.769061
7700,2.264937e-04,1.776303
7750,2.253334e-04,1.856392
7800,2.241676e-04,1.816614
7850,2.229963e-04,1.787946
7900,2.218197e-04,1.826933
7950,2.206377e-04,1.792960
8000,2.194506e-04,1.849252
8050,2.182585e-04,1.763546
8100,2.170614e-04,1.817617
8150,2.158595e-04,1.752139
8200,2.146528e-04,1.730009
8250,2.134416e-04,1.877977
8300,2.122258e-04,1.819168
8350,2.110057e-04,1.813850
8400,2.097813e-04,1.793491
8450,2.085528e-04,1.853972
8500,2.073202e-04,1.809474
8550,2.060837e-04,1.830038
8600,2.048434e-04,1.784098
8650,2.035994e-04,1.788107
8700,2.023518e-04,1.770727
8750,2.011008e-04,1.764756
8800,1.998464e-04,1.846329
8850,1.985887e-04,1.732445
8900,1.973280e-04,1.751367
8950,1.960643e-04,1.810234
9000,1.947976e-04,1.715847
9050,1.935283e-04,1.844648
9100,1.922562e-04,1.845031
9150,1.909817e-04,1.829614
9200,1.897047e-04,1.842428
9250,1.884254e-04,1.728910
9300,1.871440e-04,1.723041
9350,1.858605e-04,1.885366
9400,1.845751e-04,1.710200
9450,1.832879e-04,1.778333
9500,1.819989e-04,1.764223
9550,1.807084e-04,1.708241
9600,1.794164e-04,1.741177
9650,1.781231e-04,1.716648
9700,1.768286e-04,1.777858
9750,1.755330e-04,1.655138
9800,1.742364e-04,1.671172
9850,1.729390e-04,1.797774
9900,1.716408e-04,1.693603
9950,1.703420e-04,1.679199
10000,1.690427e-04,1.775865
10050,1.677430e-04,1.771427
10100,1.664431e-04,1.775132
10150,1.651430e-04,1.724754
10200,1.638429e-04,1.743569
10250,1.625430e-04,1.687933
10300,1.612432e-04,1.670889
10350,1.599438e-04,1.729480
10400,1.586449e-04,1.746171
10450,1.573466e-04,1.683010
10500,1.560490e-04,1.766069
10550,1.547522e-04,1.681761
10600,1.534563e-04,1.687019
10650,1.521616e-04,1.649113
10700,1.508680e-04,1.696584
10750,1.495757e-04,1.733849
10800,1.482849e-04,1.759813
10850,1.469956e-04,1.720794
10900,1.457079e-04,1.679230
10950,1.444221e-04,1.709431
11000,1.431382e-04,1.780078
11050,1.418563e-04,1.708694
11100,1.405766e-04,1.737682
11150,1.392991e-04,1.747223
11200,1.380240e-04,1.689029
11250,1.367514e-04,1.711974
11300,1.354814e-04,1.669589
11350,1.342142e-04,1.774571
11400,1.329498e-04,1.715742
11450,1.316884e-04,1.688938
11500,1.304300e-04,1.715394
11550,1.291749e-04,1.614709
11600,1.279231e-04,1.719407
11650,1.266748e-04,1.777152
11700,1.254300e-04,1.721586
11750,1.241888e-04,1.703458
11800,1.229515e-04,1.758026
11850,1.217180e-04,1.721562
11900,1.204886e-04,1.681678
11950,1.192633e-04,1.694229
12000,1.180422e-04,1.661951
12050,1.168255e-04,1.705727
12100,1.156133e-04,1.719027
12150,1.144056e-04,1.724110
12200,1.132026e-04,1.690727
12250,1.120045e-04,1.720576
12300,1.108112e-04,1.726515
12350,1.096230e-04,1.684892
12400,1.084399e-04,1.666986
12450,1.072621e-04,1.672621
12500,1.060896e-04,1.616850
12550,1.049226e-04,1.636568
12600,1.037611e-04,1.750375
12650,1.026053e-04,1.747878
12700,1.014553e-04,1.719814
12750,1.003112e-04,1.672526
12800,9.917315e-05,1.727128
12850,9.804116e-05,1.578216
12900,9.691538e-05,1.710066
12950,9.579591e-05,1.714600
13000,9.468286e-05,1.683341
13050,9.357633e-05,1.630067
13100,9.247643e-05,1.726873
13150,9.138326e-05,1.640869
13200,9.029691e-05,1.646441
13250,8.921748e-05,1.586206
13300,8.814509e-05,1.697268
13350,8.707983e-05,1.667935
13400,8.602179e-05,1.580518
13450,8.497107e-05,1.689648
13500,8.392778e-05,1.621729
13550,8.289201e-05,1.654964
13600,8.186385e-05,1.649622
13650,8.084340e-05,1.720732
13700,7.983075e-05,1.655567
13750,7.882601e-05,1.647458
13800,7.782926e-05,1.653005
13850,7.684059e-05,1.665181
13900,7.586009e-05,1.689532
13950,7.488787e-05,1.637886
14000,7.392400e-05,1.658875
14050,7.296858e-05,1.670896
14100,7.202169e-05,1.613317
14150,7.108343e-05,1.668331
14200,7.015387e-05,1.692668
14250,6.923312e-05,1.681166
14300,6.832124e-05,1.650238
14350,6.741833e-05,1.581557
14400,6.652447e-05,1.625948
14450,6.563974e-05,1.603924
14500,6.476423e-05,1.652141
14550,6.389801e-05,1.686982
14600,6.304117e-05,1.692793
14650,6.219379e-05,1.576710
14700,6.135594e-05,1.679644
14750,6.052770e-05,1.650243
14800,5.970915e-05,1.653023
14850,5.890037e-05,1.676323
14900,5.810142e-05,1.641827
14950,5.731239e-05,1.659765
15000,5.653335e-05,1.632991
15050,5.576437e-05,1.652992
15100,5.500552e-05,1.609501
15150,5.425686e-05,1.643525
15200,5.351848e-05,1.644737
15250,5.279044e-05,1.645596
15300,5.207280e-05,1.723289
15350,5.136564e-05,1.608966
15400,5.066902e-05,1.647273
15450,4.998300e-05,1.606520
15500,4.930764e-05,1.691476
15550,4.864302e-05,1.685980
15600,4.798919e-05,1.689697
15650,4.734620e-05,1.575773
15700,4.671413e-05,1.654516
15750,4.609303e-05,1.599154
15800,4.548296e-05,1.618099
15850,4.488397e-05,1.582253
15900,4.429613e-05,1.706407
15950,4.371947e-05,1.719351
16000,4.315407e-05,1.630172
16050,4.259996e-05,1.667634
16100,4.205720e-05,1.599675
16150,4.152585e-05,1.671369
16200,4.100595e-05,1.623557
16250,4.049755e-05,1.619259
16300,4.000069e-05,1.655229
16350,3.951543e-05,1.573575
16400,3.904181e-05,1.636362
16450,3.857986e-05,1.611091
16500,3.812964e-05,1.614002
16550,3.769119e-05,1.668287
16600,3.726454e-05,1.604184
16650,3.684974e-05,1.571064
16700,3.644683e-05,1.691307
16750,3.605584e-05,1.607837
16800,3.567680e-05,1.639273
16850,3.530976e-05,1.601678
16900,3.495475e-05,1.596275
16950,3.461180e-05,1.628488
17000,3.428094e-05,1.621439
17050,3.396220e-05,1.666332
17100,3.365562e-05,1.609737
17150,3.336122e-05,1.605415
17200,3.307902e-05,1.665959
17250,3.280906e-05,1.597249
17300,3.255136e-05,1.662177
17350,3.230594e-05,1.660200
17400,3.207283e-05,1.608714
17450,3.185205e-05,1.730019
17500,3.164362e-05,1.661545
17550,3.144755e-05,1.635692
17600,3.126387e-05,1.642096
17650,3.109259e-05,1.622426
17700,3.093373e-05,1.648663
17750,3.078731e-05,1.556840
17800,3.065333e-05,1.594861
17850,3.053181e-05,1.653402
17900,3.042277e-05,1.681517
17950,3.032620e-05,1.579410
18000,3.024212e-05,1.609167
18050,3.017054e-05,1.731791
18100,3.011147e-05,1.626604
18150,3.006490e-05,1.581231
18200,3.003085e-05,1.618449
18250,3.000932e-05,1.631171
18300,3.000030e-05,1.649401
