step,lr,train_loss
0,1.500000e-07,8.492016
50,7.650000e-06,8.010505
100,1.515000e-05,7.100606
150,2.265000e-05,6.425772
200,3.015000e-05,5.803123
250,3.765000e-05,5.271834
300,4.515000e-05,4.936305
350,5.265000e-05,4.636022
400,6.015000e-05,4.403422
450,6.765000e-05,4.250689
500,7.515000e-05,4.084712
550,8.265000e-05,4.080259
600,9.015000e-05,3.970002
650,9.765000e-05,3.814027
700,1.051500e-04,3.800607
750,1.126500e-04,3.640517
800,1.201500e-04,3.574557
850,1.276500e-04,3.474873
900,1.351500e-04,3.490854
950,1.426500e-04,3.382163
1000,1.501500e-04,3.311457
1050,1.576500e-04,3.248543
1100,1.651500e-04,3.240644
1150,1.726500e-04,3.152186
1200,1.801500e-04,3.110940
1250,1.876500e-04,3.103767
1300,1.951500e-04,2.950081
1350,2.026500e-04,2.992340
1400,2.101500e-04,2.901826
1450,2.176500e-04,2.889298
1500,2.251500e-04,2.905710
1550,2.326500e-04,2.782610
1600,2.401500e-04,2.801476
1650,2.476500e-04,2.794234
1700,2.551500e-04,2.660936
1750,2.626500e-04,2.832133
1800,2.701500e-04,2.629039
1850,2.776500e-04,2.637319
1900,2.851500e-04,2.665493
1950,2.926500e-04,2.623787
2000,3.000000e-04,2.579002
2050,2.999937e-04,2.565970
2100,2.999750e-04,2.561473
2150,2.999437e-04,2.436371
2200,2.998999e-04,2.432769
2250,2.998435e-04,2.424584
2300,2.997747e-04,2.474652
2350,2.996934e-04,2.442677
2400,2.995996e-04,2.390984
2450,2.994932e-04,2.402224
2500,2.993745e-04,2.348070
2550,2.992432e-04,2.267134
2600,2.990995e-04,2.340520
2650,2.989434e-04,2.282077
2700,2.987749e-04,2.285913
2750,2.985939e-04,2.302028
2800,2.984006e-04,2.372850
2850,2.981949e-04,2.175326
2900,2.979768e-04,2.254923
2950,2.977464e-04,2.248940
3000,2.975037e-04,2.180450
3050,2.972487e-04,2.185986
3100,2.969814e-04,2.211726
3150,2.967019e-04,2.187673
3200,2.964102e-04,2.210786
3250,2.961063e-04,2.155463
3300,2.957902e-04,2.196461
3350,2.954620e-04,2.162689
3400,2.951217e-04,2.113231
3450,2.947694e-04,2.111814
3500,2.944050e-04,2.074185
3550,2.940286e-04,2.075431
3600,2.936402e-04,2.131405
3650,2.932399e-04,2.093532
3700,2.928277e-04,2.151267
3750,2.924037e-04,2.071509
3800,2.919678e-04,1.987298
3850,2.915202e-04,2.124081
3900,2.910608e-04,2.097385
3950,2.905898e-04,2.074821
4000,2.901071e-04,1.977001
4050,2.896128e-04,1.973801
4100,2.891069e-04,2.029271
4150,2.885895e-04,2.021297
4200,2.880607e-04,2.089721
4250,2.875204e-04,2.010259
4300,2.869688e-04,1.987860
4350,2.864059e-04,1.953488
4400,2.858317e-04,2.023381
4450,2.852463e-04,2.013307
4500,2.846498e-04,2.033063
4550,2.840421e-04,2.067893
4600,2.834235e-04,1.989383
4650,2.827938e-04,1.989107
4700,2.821532e-04,1.935898
4750,2.815018e-04,1.864639
4800,2.808395e-04,1.911360
4850,2.801665e-04,1.860428
4900,2.794828e-04,2.022906
4950,2.787885e-04,1.955977
5000,2.780837e-04,1.912313
5050,2.773683e-04,1.977343
5100,2.766426e-04,1.919766
5150,2.759065e-04,1.937785
5200,2.751601e-04,1.865931
5250,2.744035e-04,1.887886
5300,2.736367e-04,1.909106
5350,2.728599e-04,1.941033
5400,2.720730e-04,1.996695
5450,2.712762e-04,1.825052
5500,2.704696e-04,1.808133
5550,2.696532e-04,1.934170
5600,2.688271e-04,1.903141
5650,2.679914e-04,1.852196
5700,2.671461e-04,1.936604
5750,2.662913e-04,1.897794
5800,2.654271e-04,1.853428
5850,2.645537e-04,1.910381
5900,2.636710e-04,1.919741
5950,2.627791e-04,1.967081
6000,2.618782e-04,1.821344
6050,2.609683e-04,1.915426
6100,2.600495e-04,1.855764
6150,2.591218e-04,1.860627
6200,2.581855e-04,1.855609
6250,2.572405e-04,1.886200
6300,2.562869e-04,1.795622
6350,2.553249e-04,1.832650
6400,2.543545e-04,1.810537
6450,2.533758e-04,1.851202
6500,2.523889e-04,1.864857
6550,2.513940e-04,1.929723
6600,2.503910e-04,1.848333
6650,2.493801e-04,1.903110
6700,2.483613e-04,1.887230
6750,2.473348e-04,1.837347
6800,2.463007e-04,1.835194
6850,2.452591e-04,1.827862
6900,2.442100e-04,1.903879
