step,lr,train_loss
6350,2.553249e-04,2.051057
6400,2.543545e-04,2.022997
6450,2.533758e-04,2.082058
6500,2.523889e-04,2.078019
6550,2.513940e-04,2.131406
6600,2.503910e-04,2.064983
6650,2.493801e-04,2.119887
6700,2.483613e-04,2.104789
6750,2.473348e-04,2.045569
6800,2.463007e-04,2.048768
6850,2.452591e-04,2.040210
6900,2.442100e-04,2.127909
6950,2.431536e-04,2.090832
7000,2.420899e-04,2.004866
7050,2.410190e-04,1.998611
7100,2.399412e-04,2.043994
7150,2.388563e-04,1.994796
7200,2.377646e-04,1.972691
7250,2.366662e-04,2.061574
7300,2.355611e-04,1.971484
7350,2.344495e-04,2.035646
7400,2.333315e-04,2.026680
7450,2.322071e-04,2.013962
7500,2.310764e-04,2.004422
7550,2.299397e-04,2.014506
7600,2.287969e-04,2.023289
7650,2.276482e-04,2.072251
7700,2.264937e-04,2.030950
7750,2.253334e-04,2.012944
7800,2.241676e-04,1.991068
7850,2.229963e-04,1.996132
7900,2.218197e-04,1.886362
7950,2.206377e-04,1.988318
8000,2.194506e-04,2.055070
8050,2.182585e-04,1.975188
8100,2.170614e-04,2.048868
8150,2.158595e-04,2.046864
8200,2.146528e-04,2.045540
8250,2.134416e-04,2.037706
8300,2.122258e-04,1.954228
8350,2.110057e-04,2.009618
8400,2.097813e-04,1.969406
8450,2.085528e-04,2.052315
8500,2.073202e-04,2.085734
8550,2.060837e-04,2.016277
8600,2.048434e-04,1.948299
8650,2.035994e-04,1.929335
8700,2.023518e-04,2.035121
8750,2.011008e-04,1.938748
8800,1.998464e-04,1.989392
8850,1.985887e-04,1.977536
8900,1.973280e-04,1.980952
8950,1.960643e-04,1.952912
9000,1.947976e-04,1.921544
9050,1.935283e-04,1.915007
9100,1.922562e-04,1.970971
9150,1.909817e-04,1.969758
9200,1.897047e-04,1.935159
9250,1.884254e-04,1.993917
9300,1.871440e-04,1.951163
9350,1.858605e-04,1.985844
9400,1.845751e-04,1.949640
9450,1.832879e-04,1.943015
9500,1.819989e-04,2.032937
9550,1.807084e-04,1.907876
9600,1.794164e-04,1.927720
9650,1.781231e-04,2.020466
9700,1.768286e-04,1.940825
9750,1.755330e-04,1.969209
9800,1.742364e-04,1.937831
9850,1.729390e-04,1.929883
9900,1.716408e-04,1.937176
9950,1.703420e-04,1.878379
10000,1.690427e-04,1.898319
10050,1.677430e-04,1.939054
10100,1.664431e-04,1.983521
10150,1.651430e-04,1.914641
10200,1.638429e-04,1.957250
10250,1.625430e-04,1.913162
10300,1.612432e-04,1.938865
10350,1.599438e-04,1.884874
10400,1.586449e-04,1.909989
10450,1.573466e-04,1.898747
10500,1.560490e-04,1.948024
10550,1.547522e-04,1.967868
10600,1.534563e-04,1.859689
10650,1.521616e-04,1.905101
10700,1.508680e-04,1.834410
10750,1.495757e-04,1.929262
10800,1.482849e-04,1.973303
10850,1.469956e-04,1.869413
10900,1.457079e-04,1.938424
10950,1.444221e-04,1.862080
11000,1.431382e-04,1.985529
11050,1.418563e-04,1.861214
11100,1.405766e-04,1.809293
11150,1.392991e-04,1.899145
11200,1.380240e-04,1.910342
11250,1.367514e-04,1.960711
11300,1.354814e-04,1.844740
11350,1.342142e-04,1.973949
11400,1.329498e-04,1.901972
11450,1.316884e-04,1.902426
11500,1.304300e-04,1.900312
11550,1.291749e-04,1.913966
11600,1.279231e-04,1.949286
11650,1.266748e-04,1.864413
11700,1.254300e-04,1.869583
11750,1.241888e-04,1.768364
11800,1.229515e-04,1.813188
11850,1.217180e-04,1.890384
11900,1.204886e-04,1.874866
11950,1.192633e-04,1.913980
12000,1.180422e-04,1.847207
12050,1.168255e-04,1.857967
12100,1.156133e-04,1.936761
12150,1.144056e-04,1.897721
12200,1.132026e-04,1.917682
12250,1.120045e-04,1.795183
12300,1.108112e-04,1.809181
12350,1.096230e-04,1.943026
12400,1.084399e-04,1.753969
12450,1.072621e-04,1.881140
12500,1.060896e-04,1.848946
12550,1.049226e-04,1.883336
12600,1.037611e-04,1.840416
12650,1.026053e-04,1.887129
12700,1.014553e-04,1.821406
12750,1.003112e-04,1.902171
12800,9.917315e-05,1.886602
12850,9.804116e-05,1.859999
12900,9.691538e-05,1.798875
12950,9.579591e-05,1.808470
13000,9.468286e-05,1.845292
13050,9.357633e-05,1.855229
13100,9.247643e-05,1.842850
13150,9.138326e-05,1.856887
13200,9.029691e-05,1.899553
13250,8.921748e-05,1.871818
13300,8.814509e-05,1.851910
13350,8.707983e-05,1.853670
13400,8.602179e-05,1.822461
13450,8.497107e-05,1.873624
13500,8.392778e-05,1.878772
13550,8.289201e-05,1.860700
13600,8.186385e-05,1.859021
13650,8.084340e-05,1.814260
13700,7.983075e-05,1.827501
13750,7.882601e-05,1.856549
13800,7.782926e-05,1.896865
13850,7.684059e-05,1.775270
13900,7.586009e-05,1.865716
13950,7.488787e-05,1.873932
14000,7.392400e-05,1.780238
14050,7.296858e-05,1.896273
14100,7.202169e-05,1.852043
14150,7.108343e-05,1.826825
14200,7.015387e-05,1.935182
14250,6.923312e-05,1.929241
14300,6.832124e-05,1.854703
14350,6.741833e-05,1.855123
14400,6.652447e-05,1.837745
14450,6.563974e-05,1.850649
14500,6.476423e-05,1.830518
14550,6.389801e-05,1.774088
14600,6.304117e-05,1.736289
14650,6.219379e-05,1.922166
14700,6.135594e-05,1.856635
14750,6.052770e-05,1.906656
14800,5.970915e-05,1.872006
14850,5.890037e-05,1.781102
14900,5.810142e-05,1.753296
14950,5.731239e-05,1.813789
15000,5.653335e-05,1.863501
15050,5.576437e-05,1.882647
15100,5.500552e-05,1.824500
15150,5.425686e-05,1.855238
15200,5.351848e-05,1.801776
15250,5.279044e-05,1.917994
15300,5.207280e-05,1.814682
15350,5.136564e-05,1.882247
15400,5.066902e-05,1.908015
15450,4.998300e-05,1.806376
15500,4.930764e-05,1.772485
15550,4.864302e-05,1.794879
15600,4.798919e-05,1.858078
15650,4.734620e-05,1.844573
15700,4.671413e-05,1.848948
15750,4.609303e-05,1.782752
15800,4.548296e-05,1.880010
15850,4.488397e-05,1.788087
15900,4.429613e-05,1.847767
15950,4.371947e-05,1.923901
16000,4.315407e-05,1.881130
16050,4.259996e-05,1.879913
16100,4.205720e-05,1.864990
16150,4.152585e-05,1.899126
16200,4.100595e-05,1.877288
16250,4.049755e-05,1.841813
16300,4.000069e-05,1.840209
16350,3.951543e-05,1.787108
16400,3.904181e-05,1.819101
16450,3.857986e-05,1.880419
16500,3.812964e-05,1.749836
16550,3.769119e-05,1.782036
16600,3.726454e-05,1.803113
16650,3.684974e-05,1.812212
16700,3.644683e-05,1.846657
16750,3.605584e-05,1.822943
16800,3.567680e-05,1.883407
16850,3.530976e-05,1.783211
16900,3.495475e-05,1.837474
16950,3.461180e-05,1.806139
17000,3.428094e-05,1.856757
17050,3.396220e-05,1.819104
17100,3.365562e-05,1.798027
17150,3.336122e-05,1.879909
17200,3.307902e-05,1.826479
17250,3.280906e-05,1.777580
17300,3.255136e-05,1.786908
17350,3.230594e-05,1.749818
17400,3.207283e-05,1.854005
17450,3.185205e-05,1.872148
17500,3.164362e-05,1.851803
17550,3.144755e-05,1.870364
17600,3.126387e-05,1.832225
17650,3.109259e-05,1.852279
17700,3.093373e-05,1.799469
17750,3.078731e-05,1.876136
17800,3.065333e-05,1.799373
17850,3.053181e-05,1.862157
17900,3.042277e-05,1.810399
17950,3.032620e-05,1.858759
18000,3.024212e-05,1.877900
18050,3.017054e-05,1.764769
18100,3.011147e-05,1.740088
18150,3.006490e-05,1.796683
18200,3.003085e-05,1.754092
18250,3.000932e-05,1.821168
18300,3.000030e-05,1.799370
