step,lr,train_loss
4100,2.891069e-04,2.031079
4150,2.885895e-04,2.123385
4200,2.880607e-04,2.026506
4250,2.875204e-04,2.087568
4300,2.869688e-04,1.972183
4350,2.864059e-04,2.018616
4400,2.858317e-04,2.011429
4450,2.852463e-04,2.014920
4500,2.846498e-04,2.000934
4550,2.840421e-04,2.068697
4600,2.834235e-04,1.996493
4650,2.827938e-04,2.020861
4700,2.821532e-04,1.993114
4750,2.815018e-04,2.001111
4800,2.808395e-04,2.008954
4850,2.801665e-04,2.017138
4900,2.794828e-04,1.943688
4950,2.787885e-04,1.963827
5000,2.780837e-04,2.007921
5050,2.773683e-04,1.912158
5100,2.766426e-04,1.977482
5150,2.759065e-04,1.874291
5200,2.751601e-04,1.898649
5250,2.744035e-04,1.970228
5300,2.736367e-04,1.886254
5350,2.728599e-04,1.892824
5400,2.720730e-04,1.882780
5450,2.712762e-04,1.972701
5500,2.704696e-04,1.930866
5550,2.696532e-04,1.876664
5600,2.688271e-04,1.899105
5650,2.679914e-04,1.954731
5700,2.671461e-04,1.902988
5750,2.662913e-04,1.943447
5800,2.654271e-04,1.825100
5850,2.645537e-04,1.889904
5900,2.636710e-04,1.829994
5950,2.627791e-04,1.912188
6000,2.618782e-04,1.977794
6050,2.609683e-04,1.889461
6100,2.600495e-04,1.910397
6150,2.591218e-04,1.809061
6200,2.581855e-04,1.885756
6250,2.572405e-04,1.885873
6300,2.562869e-04,1.858133
6350,2.553249e-04,1.846881
6400,2.543545e-04,1.775267
6450,2.533758e-04,1.956054
6500,2.523889e-04,1.847919
6550,2.513940e-04,1.779155
6600,2.503910e-04,1.947586
6650,2.493801e-04,1.878317
6700,2.483613e-04,1.878536
6750,2.473348e-04,1.891742
6800,2.463007e-04,1.990491
6850,2.452591e-04,1.860127
6900,2.442100e-04,1.751649
6950,2.431536e-04,1.866189
7000,2.420899e-04,1.831388
7050,2.410190e-04,1.814569
7100,2.399412e-04,1.808618
7150,2.388563e-04,1.801113
7200,2.377646e-04,1.833487
7250,2.366662e-04,1.792277
7300,2.355611e-04,1.854514
7350,2.344495e-04,1.845474
7400,2.333315e-04,1.794162
7450,2.322071e-04,1.837131
7500,2.310764e-04,1.807594
7550,2.299397e-04,1.788738
7600,2.287969e-04,1.765048
7650,2.276482e-04,1.728437
7700,2.264937e-04,1.754170
7750,2.253334e-04,1.818394
7800,2.241676e-04,1.832470
7850,2.229963e-04,1.877712
7900,2.218197e-04,1.878692
7950,2.206377e-04,1.838960
8000,2.194506e-04,1.771575
8050,2.182585e-04,1.813052
8100,2.170614e-04,1.839741
8150,2.158595e-04,1.763505
8200,2.146528e-04,1.776815
8250,2.134416e-04,1.771253
8300,2.122258e-04,1.761003
8350,2.110057e-04,1.741097
8400,2.097813e-04,1.746248
8450,2.085528e-04,1.782941
8500,2.073202e-04,1.834127
8550,2.060837e-04,1.750844
8600,2.048434e-04,1.800346
8650,2.035994e-04,1.712879
8700,2.023518e-04,1.750574
8750,2.011008e-04,1.755945
8800,1.998464e-04,1.703470
8850,1.985887e-04,1.714992
8900,1.973280e-04,1.772176
8950,1.960643e-04,1.722131
9000,1.947976e-04,1.785975
9050,1.935283e-04,1.707259
9100,1.922562e-04,1.721803
9150,1.909817e-04,1.797922
9200,1.897047e-04,1.787283
9250,1.884254e-04,1.835439
9300,1.871440e-04,1.743683
9350,1.858605e-04,1.711631
9400,1.845751e-04,1.877686
9450,1.832879e-04,1.775738
9500,1.819989e-04,1.758034
9550,1.807084e-04,1.795806
9600,1.794164e-04,1.803805
9650,1.781231e-04,1.764352
9700,1.768286e-04,1.770544
9750,1.755330e-04,1.740093
9800,1.742364e-04,1.730494
9850,1.729390e-04,1.736464
9900,1.716408e-04,1.751392
9950,1.703420e-04,1.811129
10000,1.690427e-04,1.731282
10050,1.677430e-04,1.756653
10100,1.664431e-04,1.765614
10150,1.651430e-04,1.777362
10200,1.638429e-04,1.771457
10250,1.625430e-04,1.726571
10300,1.612432e-04,1.799489
10350,1.599438e-04,1.730486
10400,1.586449e-04,1.797975
10450,1.573466e-04,1.778853
10500,1.560490e-04,1.730390
10550,1.547522e-04,1.680436
10600,1.534563e-04,1.820878
10650,1.521616e-04,1.687490
10700,1.508680e-04,1.742223
10750,1.495757e-04,1.688989
10800,1.482849e-04,1.709578
10850,1.469956e-04,1.737998
10900,1.457079e-04,1.742194
10950,1.444221e-04,1.724070
11000,1.431382e-04,1.741188
11050,1.418563e-04,1.678123
11100,1.405766e-04,1.745230
11150,1.392991e-04,1.728951
11200,1.380240e-04,1.742228
11250,1.367514e-04,1.734925
11300,1.354814e-04,1.723957
11350,1.342142e-04,1.675537
11400,1.329498e-04,1.707652
11450,1.316884e-04,1.659295
11500,1.304300e-04,1.680613
11550,1.291749e-04,1.699992
11600,1.279231e-04,1.622506
11650,1.266748e-04,1.692409
11700,1.254300e-04,1.796804
11750,1.241888e-04,1.696673
11800,1.229515e-04,1.678397
11850,1.217180e-04,1.783378
11900,1.204886e-04,1.677214
11950,1.192633e-04,1.739976
12000,1.180422e-04,1.727362
12050,1.168255e-04,1.680622
12100,1.156133e-04,1.688313
12150,1.144056e-04,1.624338
12200,1.132026e-04,1.639918
12250,1.120045e-04,1.767222
12300,1.108112e-04,1.667773
12350,1.096230e-04,1.736332
12400,1.084399e-04,1.711842
12450,1.072621e-04,1.664056
12500,1.060896e-04,1.691800
12550,1.049226e-04,1.680872
12600,1.037611e-04,1.640413
12650,1.026053e-04,1.663486
12700,1.014553e-04,1.706764
12750,1.003112e-04,1.664020
12800,9.917315e-05,1.692845
12850,9.804116e-05,1.645275
12900,9.691538e-05,1.658132
12950,9.579591e-05,1.768420
13000,9.468286e-05,1.648799
13050,9.357633e-05,1.647620
13100,9.247643e-05,1.678773
13150,9.138326e-05,1.667933
13200,9.029691e-05,1.675762
13250,8.921748e-05,1.715469
13300,8.814509e-05,1.666809
13350,8.707983e-05,1.685525
13400,8.602179e-05,1.661598
13450,8.497107e-05,1.563685
13500,8.392778e-05,1.626198
13550,8.289201e-05,1.697996
13600,8.186385e-05,1.682683
13650,8.084340e-05,1.624947
13700,7.983075e-05,1.676592
13750,7.882601e-05,1.709138
13800,7.782926e-05,1.584397
13850,7.684059e-05,1.613729
13900,7.586009e-05,1.657318
13950,7.488787e-05,1.598627
14000,7.392400e-05,1.669711
14050,7.296858e-05,1.736269
14100,7.202169e-05,1.698986
14150,7.108343e-05,1.587351
14200,7.015387e-05,1.634953
14250,6.923312e-05,1.654115
14300,6.832124e-05,1.671427
14350,6.741833e-05,1.604214
14400,6.652447e-05,1.614613
14450,6.563974e-05,1.618103
14500,6.476423e-05,1.595043
14550,6.389801e-05,1.654888
14600,6.304117e-05,1.684353
14650,6.219379e-05,1.619973
14700,6.135594e-05,1.661856
14750,6.052770e-05,1.660912
14800,5.970915e-05,1.585169
14850,5.890037e-05,1.610223
14900,5.810142e-05,1.698493
14950,5.731239e-05,1.601796
15000,5.653335e-05,1.636016
15050,5.576437e-05,1.695483
15100,5.500552e-05,1.598488
15150,5.425686e-05,1.677387
15200,5.351848e-05,1.638035
15250,5.279044e-05,1.669914
15300,5.207280e-05,1.743486
15350,5.136564e-05,1.591650
15400,5.066902e-05,1.575199
15450,4.998300e-05,1.705895
15500,4.930764e-05,1.674775
15550,4.864302e-05,1.535889
15600,4.798919e-05,1.676651
15650,4.734620e-05,1.644281
15700,4.671413e-05,1.575102
15750,4.609303e-05,1.670758
15800,4.548296e-05,1.707141
15850,4.488397e-05,1.600404
15900,4.429613e-05,1.639681
15950,4.371947e-05,1.723013
16000,4.315407e-05,1.675510
16050,4.259996e-05,1.630381
16100,4.205720e-05,1.744789
16150,4.152585e-05,1.607080
16200,4.100595e-05,1.620498
16250,4.049755e-05,1.653127
16300,4.000069e-05,1.595075
16350,3.951543e-05,1.571198
16400,3.904181e-05,1.648814
16450,3.857986e-05,1.663734
16500,3.812964e-05,1.578369
16550,3.769119e-05,1.580673
16600,3.726454e-05,1.569069
16650,3.684974e-05,1.685544
16700,3.644683e-05,1.615990
16750,3.605584e-05,1.684578
16800,3.567680e-05,1.610855
16850,3.530976e-05,1.613931
16900,3.495475e-05,1.620345
16950,3.461180e-05,1.577772
17000,3.428094e-05,1.664937
17050,3.396220e-05,1.667889
17100,3.365562e-05,1.605667
17150,3.336122e-05,1.645407
17200,3.307902e-05,1.616782
17250,3.280906e-05,1.715847
17300,3.255136e-05,1.582424
17350,3.230594e-05,1.625040
17400,3.207283e-05,1.597600
17450,3.185205e-05,1.657816
17500,3.164362e-05,1.633598
17550,3.144755e-05,1.561618
17600,3.126387e-05,1.609320
17650,3.109259e-05,1.632393
17700,3.093373e-05,1.675073
17750,3.078731e-05,1.645351
17800,3.065333e-05,1.620451
17850,3.053181e-05,1.631755
17900,3.042277e-05,1.575657
17950,3.032620e-05,1.637681
18000,3.024212e-05,1.659304
18050,3.017054e-05,1.598604
18100,3.011147e-05,1.737490
18150,3.006490e-05,1.651058
18200,3.003085e-05,1.610076
18250,3.000932e-05,1.692909
18300,3.000030e-05,1.556637
