step,lr,train_loss
10000,1.690427e-04,1.728194
10050,1.677430e-04,1.771706
10100,1.664431e-04,1.813559
10150,1.651430e-04,1.738364
10200,1.638429e-04,1.779209
10250,1.625430e-04,1.746013
10300,1.612432e-04,1.766774
10350,1.599438e-04,1.704850
10400,1.586449e-04,1.734485
10450,1.573466e-04,1.730047
10500,1.560490e-04,1.777956
10550,1.547522e-04,1.771697
10600,1.534563e-04,1.694923
10650,1.521616e-04,1.732655
10700,1.508680e-04,1.664337
10750,1.495757e-04,1.741988
10800,1.482849e-04,1.806076
10850,1.469956e-04,1.698501
10900,1.457079e-04,1.765189
10950,1.444221e-04,1.693031
11000,1.431382e-04,1.818862
11050,1.418563e-04,1.695023
11100,1.405766e-04,1.644552
11150,1.392991e-04,1.733944
11200,1.380240e-04,1.757811
11250,1.367514e-04,1.776272
11300,1.354814e-04,1.679650
11350,1.342142e-04,1.807264
11400,1.329498e-04,1.749667
11450,1.316884e-04,1.733586
11500,1.304300e-04,1.731784
11550,1.291749e-04,1.759238
11600,1.279231e-04,1.780840
11650,1.266748e-04,1.701131
11700,1.254300e-04,1.709768
11750,1.241888e-04,1.621294
11800,1.229515e-04,1.645692
11850,1.217180e-04,1.702113
11900,1.204886e-04,1.694599
11950,1.192633e-04,1.756502
12000,1.180422e-04,1.677417
12050,1.168255e-04,1.708018
12100,1.156133e-04,1.764218
12150,1.144056e-04,1.734189
12200,1.132026e-04,1.744200
12250,1.120045e-04,1.628024
12300,1.108112e-04,1.651864
12350,1.096230e-04,1.771734
12400,1.084399e-04,1.602319
12450,1.072621e-04,1.715463
12500,1.060896e-04,1.680153
12550,1.049226e-04,1.717134
12600,1.037611e-04,1.668504
12650,1.026053e-04,1.723922
12700,1.014553e-04,1.655173
12750,1.003112e-04,1.727167
12800,9.917315e-05,1.704672
12850,9.804116e-05,1.680700
12900,9.691538e-05,1.652204
12950,9.579591e-05,1.652637
13000,9.468286e-05,1.671049
13050,9.357633e-05,1.690622
13100,9.247643e-05,1.678185
13150,9.138326e-05,1.690178
13200,9.029691e-05,1.738106
13250,8.921748e-05,1.698721
13300,8.814509e-05,1.682695
13350,8.707983e-05,1.677142
13400,8.602179e-05,1.649856
13450,8.497107e-05,1.700659
13500,8.392778e-05,1.718350
13550,8.289201e-05,1.689520
13600,8.186385e-05,1.689660
13650,8.084340e-05,1.637937
13700,7.983075e-05,1.656495
13750,7.882601e-05,1.689319
13800,7.782926e-05,1.731355
13850,7.684059e-05,1.621694
