step,lr,train_loss
4400,2.858317e-04,2.268748
4450,2.852463e-04,2.271144
4500,2.846498e-04,2.250196
4550,2.840421e-04,2.325982
4600,2.834235e-04,2.243900
4650,2.827938e-04,2.252876
4700,2.821532e-04,2.240880
4750,2.815018e-04,2.256336
4800,2.808395e-04,2.253102
4850,2.801665e-04,2.258314
4900,2.794828e-04,2.192792
4950,2.787885e-04,2.199798
5000,2.780837e-04,2.253566
5050,2.773683e-04,2.144304
5100,2.766426e-04,2.195676
5150,2.759065e-04,2.113069
5200,2.751601e-04,2.131448
5250,2.744035e-04,2.211871
5300,2.736367e-04,2.114730
5350,2.728599e-04,2.127880
5400,2.720730e-04,2.118722
5450,2.712762e-04,2.214283
5500,2.704696e-04,2.149392
5550,2.696532e-04,2.104028
5600,2.688271e-04,2.130559
5650,2.679914e-04,2.194511
5700,2.671461e-04,2.146860
5750,2.662913e-04,2.180882
5800,2.654271e-04,2.057285
5850,2.645537e-04,2.116405
5900,2.636710e-04,2.059951
5950,2.627791e-04,2.125798
6000,2.618782e-04,2.193443
6050,2.609683e-04,2.121331
6100,2.600495e-04,2.133243
6150,2.591218e-04,2.023756
6200,2.581855e-04,2.103895
6250,2.572405e-04,2.112253
6300,2.562869e-04,2.060931
6350,2.553249e-04,2.060051
6400,2.543545e-04,1.996382
6450,2.533758e-04,2.188346
6500,2.523889e-04,2.070214
6550,2.513940e-04,1.991841
6600,2.503910e-04,2.156903
6650,2.493801e-04,2.087397
6700,2.483613e-04,2.102197
6750,2.473348e-04,2.116360
6800,2.463007e-04,2.212531
6850,2.452591e-04,2.071371
6900,2.442100e-04,1.968891
6950,2.431536e-04,2.081995
7000,2.420899e-04,2.040482
7050,2.410190e-04,2.023597
7100,2.399412e-04,2.029948
7150,2.388563e-04,2.025482
7200,2.377646e-04,2.049791
7250,2.366662e-04,2.007887
7300,2.355611e-04,2.073993
7350,2.344495e-04,2.057799
7400,2.333315e-04,2.025291
7450,2.322071e-04,2.042954
7500,2.310764e-04,2.027974
7550,2.299397e-04,1.996254
7600,2.287969e-04,1.990152
7650,2.276482e-04,1.935015
7700,2.264937e-04,1.975623
7750,2.253334e-04,2.029010
7800,2.241676e-04,2.051654
7850,2.229963e-04,2.097380
7900,2.218197e-04,2.098664
7950,2.206377e-04,2.032355
8000,2.194506e-04,1.996036
8050,2.182585e-04,2.019167
8100,2.170614e-04,2.055341
8150,2.158595e-04,1.973614
8200,2.146528e-04,1.977155
8250,2.134416e-04,1.981379
8300,2.122258e-04,1.961169
8350,2.110057e-04,1.935335
8400,2.097813e-04,1.934207
8450,2.085528e-04,1.995366
8500,2.073202e-04,2.047924
8550,2.060837e-04,1.950148
8600,2.048434e-04,2.005313
8650,2.035994e-04,1.936635
8700,2.023518e-04,1.939007
8750,2.011008e-04,1.962584
8800,1.998464e-04,1.884161
8850,1.985887e-04,1.917912
8900,1.973280e-04,1.981543
8950,1.960643e-04,1.923748
9000,1.947976e-04,1.994959
9050,1.935283e-04,1.898191
9100,1.922562e-04,1.923970
9150,1.909817e-04,2.009411
9200,1.897047e-04,1.986216
9250,1.884254e-04,2.030484
9300,1.871440e-04,1.947001
9350,1.858605e-04,1.915947
9400,1.845751e-04,2.083613
9450,1.832879e-04,1.990601
9500,1.819989e-04,1.978842
9550,1.807084e-04,2.016845
9600,1.794164e-04,2.015216
9650,1.781231e-04,1.975480
9700,1.768286e-04,1.973202
9750,1.755330e-04,1.948994
9800,1.742364e-04,1.935481
9850,1.729390e-04,1.942273
9900,1.716408e-04,1.973541
9950,1.703420e-04,2.009551
10000,1.690427e-04,1.926851
10050,1.677430e-04,1.949168
10100,1.664431e-04,1.976045
10150,1.651430e-04,1.994743
10200,1.638429e-04,1.986529
10250,1.625430e-04,1.912729
10300,1.612432e-04,1.992411
10350,1.599438e-04,1.931682
10400,1.586449e-04,2.002986
10450,1.573466e-04,1.986541
10500,1.560490e-04,1.931060
10550,1.547522e-04,1.868510
10600,1.534563e-04,2.034988
10650,1.521616e-04,1.888639
10700,1.508680e-04,1.947479
10750,1.495757e-04,1.897082
10800,1.482849e-04,1.912988
10850,1.469956e-04,1.924387
10900,1.457079e-04,1.934325
10950,1.444221e-04,1.930990
11000,1.431382e-04,1.940039
11050,1.418563e-04,1.879466
11100,1.405766e-04,1.936943
11150,1.392991e-04,1.926487
11200,1.380240e-04,1.962450
11250,1.367514e-04,1.945497
11300,1.354814e-04,1.931733
11350,1.342142e-04,1.871340
11400,1.329498e-04,1.920247
11450,1.316884e-04,1.841637
11500,1.304300e-04,1.870813
11550,1.291749e-04,1.886678
11600,1.279231e-04,1.812287
11650,1.266748e-04,1.886857
11700,1.254300e-04,2.004946
11750,1.241888e-04,1.890929
11800,1.229515e-04,1.874243
11850,1.217180e-04,1.976101
11900,1.204886e-04,1.861746
11950,1.192633e-04,1.943120
12000,1.180422e-04,1.929507
12050,1.168255e-04,1.886284
12100,1.156133e-04,1.873937
12150,1.144056e-04,1.828040
12200,1.132026e-04,1.841247
12250,1.120045e-04,1.966786
12300,1.108112e-04,1.856314
12350,1.096230e-04,1.928922
12400,1.084399e-04,1.914099
12450,1.072621e-04,1.847010
12500,1.060896e-04,1.884758
12550,1.049226e-04,1.873212
12600,1.037611e-04,1.841596
12650,1.026053e-04,1.857784
12700,1.014553e-04,1.930072
12750,1.003112e-04,1.861405
12800,9.917315e-05,1.887655
12850,9.804116e-05,1.833814
12900,9.691538e-05,1.855508
12950,9.579591e-05,1.957200
13000,9.468286e-05,1.838523
13050,9.357633e-05,1.835858
13100,9.247643e-05,1.876426
13150,9.138326e-05,1.848356
13200,9.029691e-05,1.884309
13250,8.921748e-05,1.894235
13300,8.814509e-05,1.845550
13350,8.707983e-05,1.861567
13400,8.602179e-05,1.850707
13450,8.497107e-05,1.748133
13500,8.392778e-05,1.817335
13550,8.289201e-05,1.898787
13600,8.186385e-05,1.888175
13650,8.084340e-05,1.813326
13700,7.983075e-05,1.872534
13750,7.882601e-05,1.902142
13800,7.782926e-05,1.764398
13850,7.684059e-05,1.792509
13900,7.586009e-05,1.856072
13950,7.488787e-05,1.780111
14000,7.392400e-05,1.866831
14050,7.296858e-05,1.933558
14100,7.202169e-05,1.886087
14150,7.108343e-05,1.769189
14200,7.015387e-05,1.822730
14250,6.923312e-05,1.826107
14300,6.832124e-05,1.868835
14350,6.741833e-05,1.800989
14400,6.652447e-05,1.791072
14450,6.563974e-05,1.803590
14500,6.476423e-05,1.768021
14550,6.389801e-05,1.847088
14600,6.304117e-05,1.872284
14650,6.219379e-05,1.814519
14700,6.135594e-05,1.854752
14750,6.052770e-05,1.841655
14800,5.970915e-05,1.773321
14850,5.890037e-05,1.794970
14900,5.810142e-05,1.887338
14950,5.731239e-05,1.790586
15000,5.653335e-05,1.832039
15050,5.576437e-05,1.883318
15100,5.500552e-05,1.794681
15150,5.425686e-05,1.883312
15200,5.351848e-05,1.815693
15250,5.279044e-05,1.865725
15300,5.207280e-05,1.936401
15350,5.136564e-05,1.781487
15400,5.066902e-05,1.755060
15450,4.998300e-05,1.896507
15500,4.930764e-05,1.865018
15550,4.864302e-05,1.722931
15600,4.798919e-05,1.858004
15650,4.734620e-05,1.828834
15700,4.671413e-05,1.761292
15750,4.609303e-05,1.856673
15800,4.548296e-05,1.895429
15850,4.488397e-05,1.786886
15900,4.429613e-05,1.814509
15950,4.371947e-05,1.930088
16000,4.315407e-05,1.872165
16050,4.259996e-05,1.806998
16100,4.205720e-05,1.934778
16150,4.152585e-05,1.795561
16200,4.100595e-05,1.797682
16250,4.049755e-05,1.851341
16300,4.000069e-05,1.792187
16350,3.951543e-05,1.754459
16400,3.904181e-05,1.847298
16450,3.857986e-05,1.862502
16500,3.812964e-05,1.770948
16550,3.769119e-05,1.761027
16600,3.726454e-05,1.736671
16650,3.684974e-05,1.867324
16700,3.644683e-05,1.800335
16750,3.605584e-05,1.869685
16800,3.567680e-05,1.796150
16850,3.530976e-05,1.789371
16900,3.495475e-05,1.799918
16950,3.461180e-05,1.760955
17000,3.428094e-05,1.847969
17050,3.396220e-05,1.869782
17100,3.365562e-05,1.795544
17150,3.336122e-05,1.835897
17200,3.307902e-05,1.803551
17250,3.280906e-05,1.918255
17300,3.255136e-05,1.767186
17350,3.230594e-05,1.817004
17400,3.207283e-05,1.761612
17450,3.185205e-05,1.852493
17500,3.164362e-05,1.818392
17550,3.144755e-05,1.744776
17600,3.126387e-05,1.784070
17650,3.109259e-05,1.813580
17700,3.093373e-05,1.873857
17750,3.078731e-05,1.842647
17800,3.065333e-05,1.807681
17850,3.053181e-05,1.815067
17900,3.042277e-05,1.769318
17950,3.032620e-05,1.833107
18000,3.024212e-05,1.850807
18050,3.017054e-05,1.782970
18100,3.011147e-05,1.939594
18150,3.006490e-05,1.840513
18200,3.003085e-05,1.800429
18250,3.000932e-05,1.886300
18300,3.000030e-05,1.738310
