step,lr,train_loss
11850,1.217180e-04,1.833887
11900,1.204886e-04,1.834905
11950,1.192633e-04,1.874865
12000,1.180422e-04,1.812945
12050,1.168255e-04,1.820368
12100,1.156133e-04,1.893668
12150,1.144056e-04,1.870836
12200,1.132026e-04,1.877613
12250,1.120045e-04,1.750298
12300,1.108112e-04,1.769437
12350,1.096230e-04,1.892240
12400,1.084399e-04,1.720617
12450,1.072621e-04,1.836893
12500,1.060896e-04,1.803726
12550,1.049226e-04,1.839081
12600,1.037611e-04,1.789696
12650,1.026053e-04,1.834384
12700,1.014553e-04,1.770063
12750,1.003112e-04,1.852952
12800,9.917315e-05,1.843425
12850,9.804116e-05,1.804411
12900,9.691538e-05,1.762353
12950,9.579591e-05,1.764377
13000,9.468286e-05,1.794597
13050,9.357633e-05,1.805259
13100,9.247643e-05,1.808135
13150,9.138326e-05,1.808764
13200,9.029691e-05,1.846099
13250,8.921748e-05,1.817174
13300,8.814509e-05,1.804245
13350,8.707983e-05,1.808521
13400,8.602179e-05,1.767519
13450,8.497107e-05,1.829481
13500,8.392778e-05,1.823012
13550,8.289201e-05,1.814978
13600,8.186385e-05,1.813774
13650,8.084340e-05,1.765414
13700,7.983075e-05,1.770668
13750,7.882601e-05,1.809441
13800,7.782926e-05,1.855141
13850,7.684059e-05,1.736073
13900,7.586009e-05,1.821717
13950,7.488787e-05,1.813956
14000,7.392400e-05,1.726493
14050,7.296858e-05,1.859355
14100,7.202169e-05,1.801661
14150,7.108343e-05,1.773398
14200,7.015387e-05,1.885643
14250,6.923312e-05,1.876614
14300,6.832124e-05,1.801313
14350,6.741833e-05,1.812042
14400,6.652447e-05,1.775246
14450,6.563974e-05,1.790485
14500,6.476423e-05,1.773989
14550,6.389801e-05,1.733460
14600,6.304117e-05,1.683395
14650,6.219379e-05,1.878471
14700,6.135594e-05,1.826893
14750,6.052770e-05,1.851874
14800,5.970915e-05,1.824309
14850,5.890037e-05,1.726383
14900,5.810142e-05,1.706351
14950,5.731239e-05,1.761494
15000,5.653335e-05,1.810294
15050,5.576437e-05,1.825636
15100,5.500552e-05,1.767146
15150,5.425686e-05,1.805402
15200,5.351848e-05,1.763151
15250,5.279044e-05,1.868652
15300,5.207280e-05,1.764481
15350,5.136564e-05,1.830132
15400,5.066902e-05,1.851749
15450,4.998300e-05,1.760207
15500,4.930764e-05,1.721510
15550,4.864302e-05,1.760982
15600,4.798919e-05,1.813996
15650,4.734620e-05,1.801015
15700,4.671413e-05,1.797875
15750,4.609303e-05,1.739388
15800,4.548296e-05,1.824266
15850,4.488397e-05,1.727642
15900,4.429613e-05,1.792549
15950,4.371947e-05,1.869957
16000,4.315407e-05,1.826392
16050,4.259996e-05,1.830542
16100,4.205720e-05,1.817464
16150,4.152585e-05,1.844074
16200,4.100595e-05,1.827737
16250,4.049755e-05,1.794770
16300,4.000069e-05,1.778821
16350,3.951543e-05,1.737001
16400,3.904181e-05,1.790442
16450,3.857986e-05,1.828256
16500,3.812964e-05,1.703914
16550,3.769119e-05,1.717615
16600,3.726454e-05,1.759568
16650,3.684974e-05,1.764023
16700,3.644683e-05,1.790963
16750,3.605584e-05,1.770756
16800,3.567680e-05,1.828219
16850,3.530976e-05,1.735898
16900,3.495475e-05,1.785666
16950,3.461180e-05,1.751612
17000,3.428094e-05,1.807782
17050,3.396220e-05,1.773422
17100,3.365562e-05,1.747779
17150,3.336122e-05,1.842636
17200,3.307902e-05,1.758318
17250,3.280906e-05,1.725173
17300,3.255136e-05,1.733824
17350,3.230594e-05,1.702077
17400,3.207283e-05,1.809564
17450,3.185205e-05,1.817989
17500,3.164362e-05,1.809273
17550,3.144755e-05,1.811973
17600,3.126387e-05,1.779012
17650,3.109259e-05,1.810853
17700,3.093373e-05,1.753613
17750,3.078731e-05,1.825702
17800,3.065333e-05,1.748611
17850,3.053181e-05,1.812414
17900,3.042277e-05,1.769350
17950,3.032620e-05,1.809283
18000,3.024212e-05,1.834122
18050,3.017054e-05,1.723279
18100,3.011147e-05,1.683994
18150,3.006490e-05,1.750633
18200,3.003085e-05,1.710250
18250,3.000932e-05,1.781693
18300,3.000030e-05,1.743541
