step,lr,train_loss
11950,1.192633e-04,1.890129
12000,1.180422e-04,1.880870
12050,1.168255e-04,1.824058
12100,1.156133e-04,1.819273
12150,1.144056e-04,1.767205
12200,1.132026e-04,1.786812
12250,1.120045e-04,1.901810
12300,1.108112e-04,1.791836
12350,1.096230e-04,1.874754
12400,1.084399e-04,1.846541
12450,1.072621e-04,1.795709
12500,1.060896e-04,1.823653
12550,1.049226e-04,1.812252
12600,1.037611e-04,1.772488
12650,1.026053e-04,1.797490
12700,1.014553e-04,1.864727
12750,1.003112e-04,1.799353
12800,9.917315e-05,1.822650
12850,9.804116e-05,1.774439
12900,9.691538e-05,1.797629
12950,9.579591e-05,1.910833
13000,9.468286e-05,1.782614
13050,9.357633e-05,1.779755
13100,9.247643e-05,1.817086
13150,9.138326e-05,1.797416
13200,9.029691e-05,1.816967
13250,8.921748e-05,1.844322
13300,8.814509e-05,1.802077
13350,8.707983e-05,1.808327
13400,8.602179e-05,1.786684
13450,8.497107e-05,1.690269
13500,8.392778e-05,1.751275
13550,8.289201e-05,1.834507
13600,8.186385e-05,1.821315
13650,8.084340e-05,1.747348
13700,7.983075e-05,1.812628
13750,7.882601e-05,1.841672
13800,7.782926e-05,1.696767
13850,7.684059e-05,1.745389
13900,7.586009e-05,1.783895
13950,7.488787e-05,1.723353
14000,7.392400e-05,1.793602
14050,7.296858e-05,1.863269
14100,7.202169e-05,1.825195
14150,7.108343e-05,1.706561
14200,7.015387e-05,1.766391
14250,6.923312e-05,1.783898
14300,6.832124e-05,1.807455
14350,6.741833e-05,1.738872
14400,6.652447e-05,1.744913
14450,6.563974e-05,1.741887
14500,6.476423e-05,1.711438
14550,6.389801e-05,1.774803
14600,6.304117e-05,1.800585
14650,6.219379e-05,1.751740
14700,6.135594e-05,1.796215
14750,6.052770e-05,1.793439
14800,5.970915e-05,1.712003
14850,5.890037e-05,1.738407
14900,5.810142e-05,1.825128
14950,5.731239e-05,1.726421
15000,5.653335e-05,1.765321
15050,5.576437e-05,1.819676
15100,5.500552e-05,1.728285
15150,5.425686e-05,1.815475
15200,5.351848e-05,1.757381
15250,5.279044e-05,1.795196
15300,5.207280e-05,1.880106
15350,5.136564e-05,1.718950
15400,5.066902e-05,1.696188
15450,4.998300e-05,1.834225
15500,4.930764e-05,1.798269
15550,4.864302e-05,1.664868
15600,4.798919e-05,1.805330
15650,4.734620e-05,1.768877
15700,4.671413e-05,1.694864
15750,4.609303e-05,1.795557
15800,4.548296e-05,1.831871
15850,4.488397e-05,1.724094
15900,4.429613e-05,1.749898
15950,4.371947e-05,1.849472
16000,4.315407e-05,1.809305
16050,4.259996e-05,1.755283
16100,4.205720e-05,1.880326
16150,4.152585e-05,1.739043
16200,4.100595e-05,1.746295
16250,4.049755e-05,1.789910
16300,4.000069e-05,1.718681
16350,3.951543e-05,1.690762
16400,3.904181e-05,1.779456
16450,3.857986e-05,1.791068
16500,3.812964e-05,1.700747
16550,3.769119e-05,1.701169
16600,3.726454e-05,1.684396
16650,3.684974e-05,1.808419
16700,3.644683e-05,1.735531
16750,3.605584e-05,1.810752
16800,3.567680e-05,1.740264
16850,3.530976e-05,1.727237
16900,3.495475e-05,1.756526
16950,3.461180e-05,1.703503
17000,3.428094e-05,1.790618
17050,3.396220e-05,1.804027
17100,3.365562e-05,1.730666
17150,3.336122e-05,1.773421
17200,3.307902e-05,1.749300
17250,3.280906e-05,1.853437
17300,3.255136e-05,1.707485
17350,3.230594e-05,1.751542
17400,3.207283e-05,1.702704
17450,3.185205e-05,1.785408
17500,3.164362e-05,1.759747
17550,3.144755e-05,1.688929
17600,3.126387e-05,1.722682
17650,3.109259e-05,1.750514
17700,3.093373e-05,1.808594
17750,3.078731e-05,1.772802
17800,3.065333e-05,1.742625
17850,3.053181e-05,1.749660
17900,3.042277e-05,1.707533
17950,3.032620e-05,1.757675
18000,3.024212e-05,1.781871
18050,3.017054e-05,1.715964
18100,3.011147e-05,1.869658
18150,3.006490e-05,1.779103
18200,3.003085e-05,1.737906
18250,3.000932e-05,1.818548
18300,3.000030e-05,1.678760
