step,lr,train_loss
10000,1.690427e-04,1.982866
10050,1.677430e-04,1.976361
10100,1.664431e-04,1.991063
10150,1.651430e-04,1.910560
10200,1.638429e-04,1.950712
10250,1.625430e-04,1.882397
10300,1.612432e-04,1.869859
10350,1.599438e-04,1.925579
10400,1.586449e-04,1.955299
10450,1.573466e-04,1.895611
10500,1.560490e-04,1.974653
10550,1.547522e-04,1.885332
10600,1.534563e-04,1.878545
10650,1.521616e-04,1.842592
10700,1.508680e-04,1.911431
10750,1.495757e-04,1.932672
10800,1.482849e-04,1.960899
10850,1.469956e-04,1.902503
10900,1.457079e-04,1.877238
10950,1.444221e-04,1.904679
11000,1.431382e-04,1.984694
11050,1.418563e-04,1.912644
11100,1.405766e-04,1.919384
11150,1.392991e-04,1.945053
11200,1.380240e-04,1.874681
11250,1.367514e-04,1.897508
11300,1.354814e-04,1.858743
11350,1.342142e-04,1.977814
11400,1.329498e-04,1.908962
11450,1.316884e-04,1.863903
11500,1.304300e-04,1.900809
11550,1.291749e-04,1.798945
11600,1.279231e-04,1.903369
11650,1.266748e-04,1.968358
11700,1.254300e-04,1.907333
11750,1.241888e-04,1.896809
11800,1.229515e-04,1.944348
11850,1.217180e-04,1.910202
11900,1.204886e-04,1.857628
11950,1.192633e-04,1.882750
12000,1.180422e-04,1.845872
12050,1.168255e-04,1.892035
12100,1.156133e-04,1.889205
12150,1.144056e-04,1.906266
12200,1.132026e-04,1.864294
12250,1.120045e-04,1.898523
12300,1.108112e-04,1.915345
12350,1.096230e-04,1.870694
12400,1.084399e-04,1.844109
12450,1.072621e-04,1.856507
12500,1.060896e-04,1.798896
12550,1.049226e-04,1.813818
12600,1.037611e-04,1.943362
12650,1.026053e-04,1.928062
12700,1.014553e-04,1.905921
12750,1.003112e-04,1.844554
12800,9.917315e-05,1.894710
12850,9.804116e-05,1.750872
12900,9.691538e-05,1.884440
12950,9.579591e-05,1.897890
13000,9.468286e-05,1.851691
13050,9.357633e-05,1.813161
13100,9.247643e-05,1.914093
13150,9.138326e-05,1.812168
13200,9.029691e-05,1.810439
13250,8.921748e-05,1.765959
13300,8.814509e-05,1.870904
13350,8.707983e-05,1.845374
13400,8.602179e-05,1.750455
13450,8.497107e-05,1.871505
13500,8.392778e-05,1.799213
13550,8.289201e-05,1.818425
13600,8.186385e-05,1.825647
13650,8.084340e-05,1.907876
13700,7.983075e-05,1.829166
13750,7.882601e-05,1.819394
13800,7.782926e-05,1.810206
13850,7.684059e-05,1.841167
13900,7.586009e-05,1.853936
13950,7.488787e-05,1.816594
14000,7.392400e-05,1.826230
14050,7.296858e-05,1.842963
14100,7.202169e-05,1.793562
14150,7.108343e-05,1.854332
14200,7.015387e-05,1.894984
14250,6.923312e-05,1.861870
14300,6.832124e-05,1.826797
14350,6.741833e-05,1.762912
14400,6.652447e-05,1.787724
