step,lr,train_loss
5900,2.636710e-04,2.166748
5950,2.627791e-04,2.219401
6000,2.618782e-04,2.295058
6050,2.609683e-04,2.215475
6100,2.600495e-04,2.216561
6150,2.591218e-04,2.120423
6200,2.581855e-04,2.194065
6250,2.572405e-04,2.197194
6300,2.562869e-04,2.158028
6350,2.553249e-04,2.145835
6400,2.543545e-04,2.075205
6450,2.533758e-04,2.266824
6500,2.523889e-04,2.138562
6550,2.513940e-04,2.086830
6600,2.503910e-04,2.224330
6650,2.493801e-04,2.157971
6700,2.483613e-04,2.162252
6750,2.473348e-04,2.180876
6800,2.463007e-04,2.284940
6850,2.452591e-04,2.140731
6900,2.442100e-04,2.018571
6950,2.431536e-04,2.137769
7000,2.420899e-04,2.105164
7050,2.410190e-04,2.090229
7100,2.399412e-04,2.083871
7150,2.388563e-04,2.082962
7200,2.377646e-04,2.097592
7250,2.366662e-04,2.065439
7300,2.355611e-04,2.125881
7350,2.344495e-04,2.100632
7400,2.333315e-04,2.060006
7450,2.322071e-04,2.083812
7500,2.310764e-04,2.077133
7550,2.299397e-04,2.052032
7600,2.287969e-04,2.034574
7650,2.276482e-04,1.978399
7700,2.264937e-04,2.008266
7750,2.253334e-04,2.079819
7800,2.241676e-04,2.098927
7850,2.229963e-04,2.133075
7900,2.218197e-04,2.144450
7950,2.206377e-04,2.089489
8000,2.194506e-04,2.028355
8050,2.182585e-04,2.052656
8100,2.170614e-04,2.088370
8150,2.158595e-04,2.004196
8200,2.146528e-04,2.009476
8250,2.134416e-04,2.015132
8300,2.122258e-04,2.000282
8350,2.110057e-04,1.968277
8400,2.097813e-04,1.969699
8450,2.085528e-04,2.017829
8500,2.073202e-04,2.067146
8550,2.060837e-04,1.981104
8600,2.048434e-04,2.028443
8650,2.035994e-04,1.949769
8700,2.023518e-04,1.960483
8750,2.011008e-04,1.993747
8800,1.998464e-04,1.900543
8850,1.985887e-04,1.931531
8900,1.973280e-04,1.994916
8950,1.960643e-04,1.950202
9000,1.947976e-04,2.016591
9050,1.935283e-04,1.919456
9100,1.922562e-04,1.943067
9150,1.909817e-04,2.025703
9200,1.897047e-04,1.997957
9250,1.884254e-04,2.047534
9300,1.871440e-04,1.962870
9350,1.858605e-04,1.935028
9400,1.845751e-04,2.103168
9450,1.832879e-04,2.005412
9500,1.819989e-04,1.982489
9550,1.807084e-04,2.021971
9600,1.794164e-04,2.033586
9650,1.781231e-04,1.981030
9700,1.768286e-04,1.982363
9750,1.755330e-04,1.954893
9800,1.742364e-04,1.949398
9850,1.729390e-04,1.956905
9900,1.716408e-04,1.983002
9950,1.703420e-04,2.018846
10000,1.690427e-04,1.931325
10050,1.677430e-04,1.963641
10100,1.664431e-04,1.975626
10150,1.651430e-04,1.988954
10200,1.638429e-04,1.993714
10250,1.625430e-04,1.934228
10300,1.612432e-04,1.999438
10350,1.599438e-04,1.932286
10400,1.586449e-04,2.003918
10450,1.573466e-04,1.982971
10500,1.560490e-04,1.929175
10550,1.547522e-04,1.875583
10600,1.534563e-04,2.031811
10650,1.521616e-04,1.891678
10700,1.508680e-04,1.941103
10750,1.495757e-04,1.896730
10800,1.482849e-04,1.905837
10850,1.469956e-04,1.921656
10900,1.457079e-04,1.931364
10950,1.444221e-04,1.927570
11000,1.431382e-04,1.944527
11050,1.418563e-04,1.869588
11100,1.405766e-04,1.940857
11150,1.392991e-04,1.928653
11200,1.380240e-04,1.946351
11250,1.367514e-04,1.930801
11300,1.354814e-04,1.912526
11350,1.342142e-04,1.860641
11400,1.329498e-04,1.897547
11450,1.316884e-04,1.849161
11500,1.304300e-04,1.874403
11550,1.291749e-04,1.891085
11600,1.279231e-04,1.811934
11650,1.266748e-04,1.878311
11700,1.254300e-04,1.996208
11750,1.241888e-04,1.879078
11800,1.229515e-04,1.866355
11850,1.217180e-04,1.963698
11900,1.204886e-04,1.859028
11950,1.192633e-04,1.934330
12000,1.180422e-04,1.921970
12050,1.168255e-04,1.858023
12100,1.156133e-04,1.865415
12150,1.144056e-04,1.816217
12200,1.132026e-04,1.836076
12250,1.120045e-04,1.951344
12300,1.108112e-04,1.841973
12350,1.096230e-04,1.918250
12400,1.084399e-04,1.893982
12450,1.072621e-04,1.843274
12500,1.060896e-04,1.859580
12550,1.049226e-04,1.857691
12600,1.037611e-04,1.821112
12650,1.026053e-04,1.848329
12700,1.014553e-04,1.918146
12750,1.003112e-04,1.845183
12800,9.917315e-05,1.870532
12850,9.804116e-05,1.820560
12900,9.691538e-05,1.832312
12950,9.579591e-05,1.949005
13000,9.468286e-05,1.824228
13050,9.357633e-05,1.825076
13100,9.247643e-05,1.854800
13150,9.138326e-05,1.834049
13200,9.029691e-05,1.856729
13250,8.921748e-05,1.892932
13300,8.814509e-05,1.842350
13350,8.707983e-05,1.855246
13400,8.602179e-05,1.836880
13450,8.497107e-05,1.737726
13500,8.392778e-05,1.793035
13550,8.289201e-05,1.878159
13600,8.186385e-05,1.866457
13650,8.084340e-05,1.791278
13700,7.983075e-05,1.853759
13750,7.882601e-05,1.881936
13800,7.782926e-05,1.744483
13850,7.684059e-05,1.784735
13900,7.586009e-05,1.835315
13950,7.488787e-05,1.780929
14000,7.392400e-05,1.846019
14050,7.296858e-05,1.907050
14100,7.202169e-05,1.873127
14150,7.108343e-05,1.749915
14200,7.015387e-05,1.805682
14250,6.923312e-05,1.823828
14300,6.832124e-05,1.849685
14350,6.741833e-05,1.775959
14400,6.652447e-05,1.773405
14450,6.563974e-05,1.784907
14500,6.476423e-05,1.758947
14550,6.389801e-05,1.819818
14600,6.304117e-05,1.846317
14650,6.219379e-05,1.791963
14700,6.135594e-05,1.829744
14750,6.052770e-05,1.830932
14800,5.970915e-05,1.751223
14850,5.890037e-05,1.780344
14900,5.810142e-05,1.869996
14950,5.731239e-05,1.760534
15000,5.653335e-05,1.805059
15050,5.576437e-05,1.866034
15100,5.500552e-05,1.768139
15150,5.425686e-05,1.855999
15200,5.351848e-05,1.807813
15250,5.279044e-05,1.834894
15300,5.207280e-05,1.917950
15350,5.136564e-05,1.749473
15400,5.066902e-05,1.731709
15450,4.998300e-05,1.879398
15500,4.930764e-05,1.841294
15550,4.864302e-05,1.704014
15600,4.798919e-05,1.843415
15650,4.734620e-05,1.806021
15700,4.671413e-05,1.732125
15750,4.609303e-05,1.835734
15800,4.548296e-05,1.866077
15850,4.488397e-05,1.765210
15900,4.429613e-05,1.788852
15950,4.371947e-05,1.893341
16000,4.315407e-05,1.838568
16050,4.259996e-05,1.790167
16100,4.205720e-05,1.919899
16150,4.152585e-05,1.777776
16200,4.100595e-05,1.788303
16250,4.049755e-05,1.825669
16300,4.000069e-05,1.756297
16350,3.951543e-05,1.731241
16400,3.904181e-05,1.829497
16450,3.857986e-05,1.839212
16500,3.812964e-05,1.739719
16550,3.769119e-05,1.735171
16600,3.726454e-05,1.720875
16650,3.684974e-05,1.848813
16700,3.644683e-05,1.773994
16750,3.605584e-05,1.848655
16800,3.567680e-05,1.771106
16850,3.530976e-05,1.768950
16900,3.495475e-05,1.791705
16950,3.461180e-05,1.743364
17000,3.428094e-05,1.825077
17050,3.396220e-05,1.843584
17100,3.365562e-05,1.772661
17150,3.336122e-05,1.812264
17200,3.307902e-05,1.789127
17250,3.280906e-05,1.884048
17300,3.255136e-05,1.742925
17350,3.230594e-05,1.793101
17400,3.207283e-05,1.741294
17450,3.185205e-05,1.824961
17500,3.164362e-05,1.801316
17550,3.144755e-05,1.721616
17600,3.126387e-05,1.770900
17650,3.109259e-05,1.788975
17700,3.093373e-05,1.849661
17750,3.078731e-05,1.812956
17800,3.065333e-05,1.782787
17850,3.053181e-05,1.789993
17900,3.042277e-05,1.751969
17950,3.032620e-05,1.800569
18000,3.024212e-05,1.827012
18050,3.017054e-05,1.750766
18100,3.011147e-05,1.919311
18150,3.006490e-05,1.819359
18200,3.003085e-05,1.765690
18250,3.000932e-05,1.861843
18300,3.000030e-05,1.711241
